"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Euro area","EMU","Industry (including construction), value added (annual % growth)","NV.IND.TOTL.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.138116747458042","-3.9483143514485","2.78694031826731","1.47845495274331","-0.158713756420354","2.06471248939997","2.24446988123528","2.32939024449421","4.59425618047828","1.38429573793121","0.14050693033596","0.600704176147062","2.51084565987567","1.30279907186957","3.62400262639682","3.14468719534322","-1.93203705293529","-11.0834370337698","5.12873060766074","1.52135976410355","-2.20658541197038","-1.40821422440618","1.61248169642502","3.00424062698927","2.52732805547262","3.03230711657585","1.87709272743064","0.607745335545346","-5.9533024146634","7.7048738155199","1.39328485329209","-1.280382488946",
"Eritrea","ERI","Industry (including construction), value added (annual % growth)","NV.IND.TOTL.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43.4339137799112","13.9555533426276","21.2168486096411","36.9369332606982","19.7525085217725","-6.46173710875412","2.81079435364084","-6.36561442327486","-8.30094419283027","8.189224918623","13.6305467138341","4.56895269670304","-9.00187875318407","-7.88460587525873","1.73551106566983","1.4438415573247","-0.242262380154116","","","","","","","","","","","","","","",
"Spain","ESP","Industry (including construction), value added (annual % growth)","NV.IND.TOTL.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.65350879402682","4.09527727252453","4.68023920164546","5.39474761441268","5.19283800054376","4.67680795549647","1.54140996096505","2.27566589087147","1.03968149140516","2.55471726301634","2.62400757520578","1.28644179072697","-1.02273921726639","-9.67853843131286","-3.01116990005879","-4.79296229396243","-6.55968014396917","-5.75514078973069","0.653553819385877","3.62723080680148","4.036282646064","3.45685263405686","0.574421500021472","2.25468267112878","-12.128991859737","3.761609539419","2.71320846286622","1.9448245735249",
"Estonia","EST","Industry (including construction), value added (annual % growth)","NV.IND.TOTL.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.96732940253155","13.4859694349537","6.6946588979385","-6.02717845282481","20.0646161664428","8.87261007789537","7.29112590478964","8.9017833927406","3.80776958286975","12.3103207137096","9.39697971182196","7.26170371374506","-2.9007041436585","-23.6253476449904","10.972037104767","15.2433561316193","2.73636712342076","1.8435837598502","2.70745329703711","0.24623174616039","6.17382173005208","6.3289356963482","4.85699450244579","2.78461204533581","-0.923735058061681","6.7898687434699","-5.09594589711989","-9.69784296572345",
"Ethiopia","ETH","Industry (including construction), value added (annual % growth)","NV.IND.TOTL.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","8.91868161373708","7.65743152221476","4.66513747651791","8.14103503387875","4.39345391008568","6.05641976425389","-4.11062620173743","-1.48140296997508","-4.8689577885323","-18.431284016881","-19.8621420543344","26.8978086319581","7.20944772559848","8.12629156272202","4.34159205344653","3.67811296222116","5.20639055921073","5.48374362998005","5.34870818828782","5.11418072689038","8.32587444991151","6.47558414903848","11.645205480026","9.43116885340199","10.1640744205766","9.52325506375561","10.1303277120347","9.67330814329088","10.8171558199689","15.0108643376322","19.6378248704362","24.1027158884595","17.0423338419605","19.8461930613355","23.9440502993324","20.5721407986645","12.7399495368512","12.5557168744479","9.63511489884483","7.2660689234","4.914844191746","6.93131497912421",
"European Union","EUU","Industry (including construction), value added (annual % growth)","NV.IND.TOTL.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.260498701784783","-3.97923397333852","3.12673168954838","2.05340417071118","0.0989874452396862","2.05054303285893","2.2189980567241","2.39947778079393","4.54030529081911","1.39024201027344","0.38152961823117","0.855738874481531","2.96215251971927","1.60529333493271","4.16880461113138","3.40343928389611","-1.33559056652857","-10.5464901267042","5.23642015112027","2.08609922118943","-2.25566453483674","-1.57087765430266","1.98264697738357","3.30856300632563","2.41430414999427","3.19667443633229","2.07758023618115","0.798123776814677","-5.7505881881948","7.23560585762225","1.79059200020339","-1.00711000758562",
"Fragile and conflict affected situations","FCS","Industry (including construction), value added (annual % growth)","NV.IND.TOTL.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Finland","FIN","Industry (including construction), value added (annual % growth)","NV.IND.TOTL.KD.ZG","","","","","","","","","","","","","","","","","-3.1684602454515","0.721192034497719","1.82158879996177","5.29776140196051","7.08599403746047","0.974628712871279","1.94193350697105","3.4867555889536","0.722506626002968","3.29464350082907","1.98911222780569","4.05460890987477","5.57692940054586","7.71171395645808","-0.511812162044933","-10.4109748299715","-2.88087204775501","-1.19254409406734","4.28682511241082","0.940123837001977","6.16950894434274","9.45005747474137","8.11729589298547","5.37334798946803","9.59947599524513","1.08902563194475","2.81366323626014","3.32232989032053","4.94692363186644","3.76509869390161","8.6898092065415","8.32070773035194","-2.5417597787817","-17.9132299571099","8.13488474910069","0.107788659889607","-7.66517533926151","-0.522739153162576","-0.974170338332186","0.549024410155937","3.86481274738659","6.19515722410054","-2.36294374206371","0.70492884742248","-1.27833199198936","-0.0246464186857764","-0.513909696015773","-2.72006404635736",
"Fiji","FJI","Industry (including construction), value added (annual % growth)","NV.IND.TOTL.KD.ZG","","","","","","","12.5975201078027","13.1538924520571","9.79762400519442","-9.89329708526941","9.68782201387279","0","7.55644607880166","9.48904752439881","-4.25000517645903","-4.7867701268475","3.10785755756467","11.1702272420986","-0.0797578619640831","15.961699668612","1.37646977282937","6.31363639011073","-5.87483729717572","-7.32699370898007","2.12297733055837","-6.88172884342536","11.5473405154991","-15.0448507361427","-6.49877643104075","28.6863564183994","3.04991619939408","-1.58751934834656","10.1736923930703","5.53963697119615","3.93666694881813","1.71961872570543","7.40554005654339","3.03422343769559","1.20613158546938","8.06377089113268","-5.44256941178557","7.27053396032018","2.25925482979106","0.842296659187113","10.0232828817118","-6.6334776043377","0.663292408403521","-5.15156013392765","14.0859392330628","1.04293909372133","6.53335477308788","-9.79010354410133","-2.24049289757711","4.42269400726303","14.3852304946693","6.89294215023399","7.24196215384876","4.20888233697896","5.48604113542423","-0.896543866066907","-10.1942249203336","-6.68234613295407","5.70239492824838","15.3166816039165",
"France","FRA","Industry (including construction), value added (annual % growth)","NV.IND.TOTL.KD.ZG","","7.93744208896292","6.64110717428142","7.35249663601856","9.77877064813575","6.59070932228991","5.88525398337616","4.9142144136689","3.25896718740108","7.11245957624318","9.12348098585083","7.70697931245424","2.43567153896169","6.23608110619864","5.67902055900871","-2.24467070245882","3.08302238360972","3.19167217318123","1.23668304734164","0.990188418257105","0.594786512767698","-1.1296313509428","-0.0703546888609026","0.0853907678755519","-1.01840223511951","0.631659726915416","1.38620525322686","1.18458164125674","5.27224465023663","3.95616033404735","4.03637490979405","0.712149709247285","1.35427153040651","-4.13674373232838","0.774066587160902","3.05239355178529","-0.328624584459945","0.998816111331706","3.97042616335975","3.80267689957081","5.28560205608038","2.42439281717826","0.451407216298307","1.15130967517263","2.34412937306017","1.31315516683163","1.91834983141305","2.6438057660806","-2.94646764133404","-5.95800608821794","0.468514131917175","1.37609552323154","-0.975949074249186","0.665773923509079","-0.428811332080286","0.143314266478399","-0.0582338503020452","1.37029390467298","1.84610501593583","1.93292365655773","-9.51112395887989","4.66812271368853","-1.15465571468853","0.742212231701728",
"Faroe Islands","FRO","Industry (including construction), value added (annual % growth)","NV.IND.TOTL.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","Industry (including construction), value added (annual % growth)","NV.IND.TOTL.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-9.37603988950102","-16.6688037675145","15.4672560553391","0.740215765020864","6.55045728132573","3.03775895441952","-12.2145180901055","-4.56252651543511","-3.90531538657653","-2.42589984829623","-20.865782153091","-7.70992837193731","10.3721170001527","35.4904555558439","18.0383019470156","11.9297809168934","-1.29006696752123","-20.0527665739907","-28.6219838485511","-6.20083890170783","5.95690979588849","0.992525848825366","-7.54512203459356","0.275448991098742","-10.1304327787252","-2.6585978768142","-4.46350484178582","0.784188293425387",
"Gabon","GAB","Industry (including construction), value added (annual % growth)","NV.IND.TOTL.KD.ZG","","","","","","","","","","","","","","","","","","","","","","-6.57202944136415","4.87713374506191","-3.11214451756557","13.4945541810153","0.130123746134743","1.75438578719267","-17.8160916746539","-0.466200758456196","23.9461358306265","16.4855928185657","-8.08596917673935","1.0470896156169","6.27274050799275","9.05231443181678","5.23671983046742","3.56801909408075","3.65249452612706","1.34504224158599","-13.5132170671352","-9.37222574618568","0.839630562832255","-0.602700329921319","3.3542386948268","1.39900588340009","2.15931400388092","-14.2041173070872","3.11453827225792","-12.5135491220053","-3.60080783210212","13.218673577161","8.26725553697101","-0.126231523189603","2.41656751373687","0.609903745280874","2.30320157108848","-0.178731508903709","-6.60567917811127","-0.843786754155701","6.85676286594071","-2.35144672014826","3.21902502373868","3.18688461604977","3.49828579789234",
"United Kingdom","GBR","Industry (including construction), value added (annual % growth)","NV.IND.TOTL.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-4.84102165691438","-0.948727058471945","1.01672517169473","3.63913117059758","1.54850783255289","2.89628830053528","1.06853514273656","4.31625736540897","5.03858471654483","1.52833909793502","2.94225599227669","0.958375012886336","1.22784095882945","-0.254568763320918","-0.908472613776539","3.23480882940876","-1.59727775085101","-3.47416670786534","-9.42981607474731","0.402775378792668","-1.94720533161642","0.0991601596401068","2.83806070218013","2.48275283331","4.57644555178744","-0.494211658582444","1.51605883494013","1.62116172224268","1.38782191355664","-2.07405375380652","-0.297785409884398","-0.810959133884111","0.135981556830586",
"Georgia","GEO","Industry (including construction), value added (annual % growth)","NV.IND.TOTL.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.7173218628897","9.18658642437278","13.1772625979094","14.475212890093","-4.69569516747423","-3.78907359732456","-6.00902135504666","11.1356820817579","8.03564674954191","2.4332148327656","6.59492108218194","8.12261258396441","8.9726505719331","9.58174879604783","-0.0650693921485015","0.901929721895712","-3.43625928494608","0.971163824824117","15.3667967996965","6.15228720324261",
"Ghana","GHA","Industry (including construction), value added (annual % growth)","NV.IND.TOTL.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.08452481045954","15.0700626638991","4.4868282801532","6.94739665261793","41.6397703726642","11.043570404346","4.98557141253939","1.13094972038969","1.15130193146381","4.32268740848467","15.6144203810797","10.5029940796845","6.36581198422543","-2.49614161540688","-0.478522570675352","0.593509861330972","-1.22179467007223",
"Gibraltar","GIB","Industry (including construction), value added (annual % growth)","NV.IND.TOTL.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Industry (including construction), value added (annual % growth)","NV.IND.TOTL.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.23325635226477","3.06418672599405","3.10639075326296","3.53482193170409","-0.927361283911139","1.11148310014275","7.06913549598811","1.906103384552","6.76278798827161","7.96782082962366","3.3107873996137","4.83905242989118","6.23779757620821","4.40622143221987","5.15019730165169","5.07681629562147","0.0842480885510923","2.99389954003679","3.75822671106675","0.999557911378986","1.8099071716241","7.30424342463283","-4.35535885301667","1.24764997875049","0.715785911996633","3.97263790778925","-4.47023758991092","6.66201133197197","-3.0038646492025","18.9157035819664","23.5755381121259","11.0902779101543","0.988501858866272","9.35208124291265","2.65586460088716","4.69999999669805","11.4650624562839",
"Gambia, The","GMB","Industry (including construction), value added (annual % growth)","NV.IND.TOTL.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-1.82144397092516","3.93513684078842","2.58957314675187","-1.01820237306352","-0.733118733838467","2.89917604149062","4.48345512497099","5.16427223695912","3.62913945824255","9.57310156193938","22.6122665876278","19.2200111077855","-3.54776079990233","2.02805079893247","14.7713803705353","8.22095023253576","2.87995394384615","3.06663310518265","6.50000255303466",
"Guinea-Bissau","GNB","Industry (including construction), value added (annual % growth)","NV.IND.TOTL.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-41.0659906491169","16.8166670227957","-8.34371343326971","17.2016971758326","47.0764844466811","5.38274692070866","-19.4946482664453","2.85293456259974","1.25583371575671","3.72693383353744","-3.85109613568926","7.28184854610068","12.789285564708","-6.45546112236137","-3.11632220662423","11.847939627065","10.8241145873988","-6.24558328163741","0.952640483246483","8.2083421581397","33.0767968113896","-2.76228858712932","1.10045464038429","5.59969490879044","4.80016853256291","4.0002297332223",
"Equatorial Guinea","GNQ","Industry (including construction), value added (annual % growth)","NV.IND.TOTL.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.2185912221965","18.0655283493052","0.775734990342229","-14.2393206877253","6.51969735207811","7.80411617304242","-9.22476331869902","0.116608325176216","-12.2501838885566","-11.0336793500251","-6.59633358019197","-11.7178567170294","-8.70982281303532","-3.5111949275865","-2.94099759404905","2.0146945262268","-11.8718325422505",
"Greece","GRC","Industry (including construction), value added (annual % growth)","NV.IND.TOTL.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-1.20698001972039","1.98988875760477","4.98414914198746","9.64118876170295","3.52824540313151","6.90459860801589","5.04422568937821","8.39067512228648","1.84099499747904","-3.15361935508493","8.76852750247863","-1.93426964180294","-12.6409702837842","-0.463298450302958","-14.1250416001659","-11.8720763383172","-5.86118589545723","-6.49438510334915","-6.38921135419605","-0.783988337558526","2.18086409530314","-2.18629994222731","3.69671992860987","1.33044838603863","-0.280807063943087","12.4846288834054","-3.43242357272263","1.68498128959705",
"Grenada","GRD","Industry (including construction), value added (annual % growth)","NV.IND.TOTL.KD.ZG","","","","","","","","","","","","","","","","","","","9.69912193761462","13.5907367172991","-5.28205472098996","5.86346798805278","13.6983682370804","-4.51309959113213","-5.33272097693259","13.9012388718262","12.3469343459611","16.2568603706885","8.22730218471936","1.38054170003257","0.516026804949107","7.10150295396303","0.445704021301367","-1.12176439029969","5.44225773363883","5.32470499959695","5.33529830828776","8.2805011360402","16.7011595042315","8.11541321528007","12.0564812163807","-8.99224352532772","2.41946677938481","13.7625008709741","-0.646239925532484","57.8138220651466","-21.357236804827","-1.83784848912424","-4.38990782453047","-19.3119237508993","-1.12187532548224","-5.90100597754774","-8.69194716659565","10.8301870784372","-1.66500803796983","5.32871433575959","8.15964523281596","15.0539838731721","10.0730533943102","-0.571952732962828","-14.8206436207739","15.3319317023445","17.3760530313493","-4.07332454819277",
"Greenland","GRL","Industry (including construction), value added (annual % growth)","NV.IND.TOTL.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.8502358490566","7.77397430173141","-12.0972196648868","11.6778382907415","20.8618587639501","-4.31425800193986","3.2275067915501","3.02839860167327","7.89935188715212","-2.14119143523426","8.10225303292896","5.95524382097527","10.1629732370835","-12.0840129338713","-1.12941023304258","6.06379826842678","10.8755703156523","-10.6318058393752","","",
"Guatemala","GTM","Industry (including construction), value added (annual % growth)","NV.IND.TOTL.KD.ZG","","10.9290368325396","-1.44741993002953","5.42800511499524","10.5284928681598","5.82256668381413","10.1272476675512","8.53306783844275","7.08881175745071","6.5731035565275","3.08966504306103","5.80423153414182","8.00513718659684","10.3050715337008","2.55731865114164","2.06151368533278","23.9427598250577","11.7382181345238","6.29037008457661","7.23776026396834","6.93519140552937","1.52667944166345","-6.60242430171935","-9.82429841863549","-7.33309598652396","-2.47534237141646","2.54067644874651","4.52102780895758","5.32620158347254","3.87346273658513","-0.14956620177459","2.4688907511115","9.48159740136421","2.22824291001614","2.45150699538502","5.37424478055308","3.49017265539064","6.52409886831249","6.27286975114825","4.17320236701333","-2.54242990884256","2.98020143358595","5.77715551255353","0.596185497288346","0.339768742504631","2.68560777547381","6.49312951245231","5.39257168473316","0.952688118912278","-2.84502542725434","0.279577168790141","4.2353211682949","1.43257436609474","3.35524418118376","7.19117535607852","2.91083963395677","1.74396979140559","1.8127799178598","2.57844180918616","4.24279580164031","-0.82714706960661","8.57776256587739","4.63721592364097","1.91019127148604",
"Guam","GUM","Industry (including construction), value added (annual % growth)","NV.IND.TOTL.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","Industry (including construction), value added (annual % growth)","NV.IND.TOTL.KD.ZG","","6.47653165593813","13.7311040774834","-18.2724952901003","19.5277207119215","9.38609508506407","5.9521867592623","7.12139206623559","6.86507286895532","8.62022343776462","5.42592692403707","-0.969326671220401","-6.58357937070004","-7.89511573554068","9.11275785548173","14.1559000335533","2.80479161522955","-1.9560091700706","-6.41791751948713","-3.72900323083937","6.63329396243961","-17.3935461137536","-15.7599924464106","-30.7614787529213","5.02399220370428","2.90484886308144","10.0448304508857","14.3751743604369","-4.63060937007901","-14.5038167939571","3.95408162751522","9.69325148117773","-2.90827742818711","21.3133641253624","9.78157650354201","0.692041471202913","11.2542955706989","11.583011631349","-0.0692042202166618","-5.47091407675526","1.61172156244136","2.52343190975677","-3.93811536266747","-2.56222551870853","-1.27723508944764","-0.684931536487639","-0.766283512496784","9.9089170678715","-0.483699436943624","1.67568066050785","3.18995689103248","9.17993288902905","4.54618641258536","7.28237137965084","-5.63622315204587","3.55580015570889","20.9003590547915","-2.67464342257149","2.98646122888124","9.25793868688093","162.671370342692","33.5232129368266","98.5269692748736","",
"High income","HIC","Industry (including construction), value added (annual % growth)","NV.IND.TOTL.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.84144637939563","4.66252048335178","0.45381160070481","0.898752753547541","2.29961358199682","3.71222066203836","2.53719616216084","3.92151647358878","2.9271179311781","-0.292043456685334","-9.30309434191835","6.73899945192875","2.1938483660721","0.386041174213787","0.728923228555416","2.52461116674611","2.71052039741629","2.00671513391796","2.96225638342868","2.54478234054174","0.532165722211616","-3.69033764945303","6.16378353580782","2.1065831439856","",
"Hong Kong SAR, China","HKG","Industry (including construction), value added (annual % growth)","NV.IND.TOTL.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","-3.77446133092384","-3.20120928743421","-4.69310104933614","-1.86257809347042","-1.40695098631606","-2.1343146366584","-0.174773305825042","1.43897499011022","-4.6996922047508","7.64729585124132","8.86537508132463","4.35960412193378","1.49842713391288","7.39603265954467","2.41053992462112","3.0240939085844","-0.648270046726324","2.43262809194185","-6.39828038583832","-11.2051818508778","5.05554061370266","",
"Honduras","HND","Industry (including construction), value added (annual % growth)","NV.IND.TOTL.KD.ZG","","-2.49653288905407","13.679430009818","1.72778799555486","2.39616777091871","2.99149163045847","1.78314584656445","18.4797973643827","6.65394753226771","0.626117568623428","4.22222172437019","2.98507565151236","7.45341597937727","13.68015371148","5.08474582336424","0.483871313768233","4.81540934786931","13.1699843543224","6.54473524505235","6.2951435424006","-3.59535920874417","-5.17493690713756","1.23556127070665","5.90616283529226","10.4508650580368","4.55912765182902","9.83681445188678","7.24642302376652","-0.803836874181542","3.20307096089194","4.31984323753642","-3.36945683436028","8.86931402714745","9.67866108451918","1.01625046165408","8.55680953694646","-0.267754779967945","3.41037204019055","2.78049587845233","3.21373512695193","0.257238715169692","0.465917794230279","2.39057239057239","4.35339666073102","3.5011103546892","7.63565757878652","6.33212360569995","6.29609831630566","3.84080536976133","-7.69328710282498","2.97299427569288","4.15947069545375","1.94007537082584","1.90901001362936","1.19636845141909","4.19611124096457","3.71370468982579","4.50168181377147","4.06790283457195","1.63753429342532","-14.8606290255919","19.7102806548757","6.96839853871055","-2.03790308511923",
"Heavily indebted poor countries (HIPC)","HPC","Industry (including construction), value added (annual % growth)","NV.IND.TOTL.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.598260038000362","-5.7852388104527","-5.37216926193493","-6.98652294002787","-3.67346249045723","-2.27472812441465","2.17924418095086","4.51847622355686","2.64337364027038","3.86335820231176","4.17918729999698","6.65338125782289","2.90015101435995","6.27062183341603","3.66076376344392","6.83314078155965","6.9697922680199","7.44080557166362","4.98539380029526","4.49535499251684","3.35054859488879","5.89097463336294","8.17554720460177","4.36177504406827","7.23044122807688","6.03234922769738","5.60490794852298","4.63188747820993","7.51558689232657","6.92899678516983","6.01333480730786","1.05450571199137","5.18722447128943","6.16325901401629","4.0390665925037",
"Croatia","HRV","Industry (including construction), value added (annual % growth)","NV.IND.TOTL.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.96613470919786","10.3497914745993","1.85773917577228","1.59709291231567","4.4951387916976","1.43193162864652","3.10062191373557","7.60946663635735","4.96588104290328","5.16900372794215","4.96746057715323","4.2949492036569","1.81959308652313","-11.0691413746694","-8.62281814177335","-1.97402306887309","-7.40261449042718","-1.1893059142063","1.42428397103376","2.47142605838167","5.73806922436921","2.21619590405462","1.8193707862268","4.9300191533961","-3.91253319517322","12.4735360488908","2.69370294126804","-0.469983365756349",
"Haiti","HTI","Industry (including construction), value added (annual % growth)","NV.IND.TOTL.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-1.71339246631823","-3.70621959663453","-1.05912278433242","-9.87082788072573","-19.5078306098569","-30.4874745638043","22.2573131556348","-0.211989182110045","3.8120144264519","4.13110990853971","2.30758907748432","2.65542162540451","-0.79089353018486","2.41948971852155","2.41945168044451","-0.118999068594817","3.1412652771515","5.96913692137791","0.782271385415584","3.622771293734","7.99675966261508","-12.1553173498163","11.4296832332364","2.48496378200093","5.265418199691","6.70987103678702","5.46980156658812","1.09959185286806","0.758039625080656","1.0650922295286","-8.7794385314712","-4.83795666913319","-2.48338961823632","-0.374282700704512","-3.82153197684575",
"Hungary","HUN","Industry (including construction), value added (annual % growth)","NV.IND.TOTL.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.05198260224171","11.2829768690259","8.2479282600801","5.01103578238229","4.7557894698879","3.84747136412213","7.24938091928806","4.59524853390678","5.08415574276671","4.53274418060717","4.40900409319764","3.57821791490326","-5.23266758160884","-12.664671719735","4.24576242211074","-0.0405835038028783","-2.22579959306272","-1.20667337839781","6.57857490630343","7.69822674695877","-0.453194720883673","4.42077257619557","4.2755575281632","4.50047504275383","-7.87347665211965","6.65896977675659","2.42002419693053","-5.16428848831845",
"IBRD only","IBD","Industry (including construction), value added (annual % growth)","NV.IND.TOTL.KD.ZG","","1.12015305302688","5.44381916306484","6.0983287238509","8.25776701040695","7.2698770916128","7.72300534919685","4.10931551421734","7.86234350157098","10.8764067743622","9.0049161087863","7.80523147008523","8.32713071145751","9.0525730298243","4.81222056312565","2.24684290795658","8.39854265127747","3.31180516178145","2.55214175018182","4.23785523637615","2.55188696814714","1.45496708692978","2.7252863449398","-0.0927891070596729","4.57689054511053","4.24575424802491","4.83512087188107","5.42293665511207","3.92257130116138","3.34901285760674","4.1041618012604","0.881748468768222","-0.433869337582692","3.27582260447809","3.68476483762814","4.5066006351405","6.40714308721917","6.26995580980596","2.30838592239766","3.6971714578153","6.70641272701185","3.19351744363495","5.04895074679195","7.27003292412614","8.70665723120337","7.43583375557193","9.0510416179969","9.12800341932225","5.68175289165167","2.63316580298185","9.01641484351501","6.89089282570174","5.40928536358048","4.86117813624347","4.76785696734636","4.20543038078887","4.63220494017789","4.58837852294501","4.23654817030152","2.79232085461736","-0.659232255100093","8.08264270587087","3.33515315328444","3.52624018816141",
"IDA & IBRD total","IBT","Industry (including construction), value added (annual % growth)","NV.IND.TOTL.KD.ZG","","1.32263583110681","5.74919349982184","5.96559119627393","8.67805934400923","7.31239999072571","7.58592933436269","4.01843517745458","7.87928768188353","10.7595732193779","9.04952316414244","7.51943827854218","7.81079782855049","9.10496983298363","4.9758177036074","2.05114603375895","7.95295811457963","3.2951249404062","2.46295810259558","4.18997519752384","2.69062246535741","1.6140290823313","1.91542522019894","-0.760213492987688","4.59226158196495","4.25302420300974","4.47253231289714","5.38764229535151","3.99059487266436","3.12880705949061","4.29697749266286","0.694535661184446","-0.406103384982643","2.78553585728044","3.29473987569942","4.33725554425564","6.43698578783969","6.05721525814924","2.24477696144116","3.67424485752379","6.70592210018019","3.21871725399518","4.93702934196494","7.24122649601659","8.59158770452417","7.35502271641226","8.76725729906403","8.83965710587877","5.56096857948695","2.67322939285862","8.94522893312867","6.80660136767311","5.09374099627189","4.797522626131","4.88559767676435","4.07574295424142","4.52232239864969","4.68102333122391","4.33585681916557","2.91539526665485","-0.684936011529786","7.89230615146046","3.37616007264374","3.47863044046844",
"IDA total","IDA","Industry (including construction), value added (annual % growth)","NV.IND.TOTL.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","-5.17462222637847","-7.05579443111472","4.74919339856999","4.32710582816122","0.811437453652132","5.02924141846266","4.63700026358593","1.10049361409889","6.11250047285881","-1.5214398980626","-0.0689834424799471","-3.16509695980361","-1.8995220486602","1.96148882347285","6.87075352804823","2.9004430337701","1.27068582663763","3.31955527698351","6.69818969608309","3.59681717380703","3.26440362489937","6.80406102106816","6.83798240485235","6.11460574592388","4.35704602110292","4.25539769128152","3.55093657252452","3.31837859845938","7.80830846659609","5.44282068231483","-0.0816729395610025","3.6960990292809","6.94467194148898","1.85390622049202","2.59632530063914","6.33710439364275","6.08186460952145","5.04194203937467","-1.11954799414245","4.65901829543782","4.10511201303201","2.59104558685732",
"IDA blend","IDB","Industry (including construction), value added (annual % growth)","NV.IND.TOTL.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","-7.485080691208","-11.4263930461516","3.00035666382131","5.10381426347396","-1.12753051321786","5.4805907534796","6.09194681769645","1.62020022920505","11.2344866573653","-0.3339358621554","2.63189002083732","-4.10239005382461","-2.84291976957192","-1.27071338280045","5.02064704036387","1.62571789339043","2.13636214474346","-0.584201334243048","4.05854651369961","4.55280808155089","1.75018849393325","8.04576534587457","5.8031761166006","3.87947205185731","0.994335327932603","1.26401983124317","1.71023230478163","1.55201587014045","7.07443391157237","6.05632267465776","3.1632389881116","2.63744676428918","6.34864900975404","2.21797679848778","-1.55253051146209","3.32197072509545","4.43523020889423","2.52209156878173","-3.10987697171056","3.74953707228718","1.53339689797099","0.260097579501803",
