OBJECTID,ANO,CDMUN,NMMUN,NMEST,NMREG,VZHURM3S,VZHRUM3S,VZINDM3S,VZMINM3S,VZTERM3S,VZANIM3S,VZIRRM3S,VZTOTM3S,SHAPE_Length,SHAPE_Area
3600,1980,4317509,Santo Ângelo,RS,REGIÃO SUL,0.16552433,0.05608043,0.04601986,8e-07,0,0.10335214,0.08110063,0.45207819,3.95672441101173,0.303153183172831
3601,1980,4317608,Santo Antônio da Patrulha,RS,REGIÃO SUL,0.02916577,0.03678364,0.037868,0.00149309,0,0.07272798,1.12753939,1.30557788,1.87318803633468,0.127812493444645
3602,1980,4317707,Santo Antônio das Missões,RS,REGIÃO SUL,0.00603585,0.01261032,0.00045531,0,0,0.07788641,0.610894,0.70788188,2.71186764433861,0.160695733726178
3603,1980,4317806,Santo Augusto,RS,REGIÃO SUL,0.02304458,0.01192015,0.00116663,0,0,0.01307841,0.39118259,0.44039236,1.40533240833643,0.0483846298040103
3604,1980,4317905,Santo Cristo,RS,REGIÃO SUL,0.00843818,0.0175887,0.00253858,0,0,0.02578539,0.0041926,0.05854345,1.12229526613548,0.0339430017264939
3605,1980,4318002,São Borja,RS,REGIÃO SUL,0.07809109,0.02344045,0.03468047,9.3e-07,0,0.20544738,9.52339524,9.86505557,6.32925676395486,0.507495776664675
3606,1980,4318101,São Francisco de Assis,RS,REGIÃO SUL,0.01818945,0.01970878,0.00060739,0.00149177,0,0.16758118,1.22558688,1.43316545,3.72699727133453,0.356952293644676
3607,1980,4318200,São Francisco de Paula,RS,REGIÃO SUL,0.02296223,0.01966414,0.00735865,0,0,0.12863175,0.01399629,0.19261307,6.0391009502095,0.393368354435861
3608,1980,4318309,São Gabriel,RS,REGIÃO SUL,0.08250002,0.02232145,0.03389089,0.00149411,0,0.3423731,7.00920792,7.49178749,4.20106824977906,0.571374468270732
3609,1980,4318408,São Jerônimo,RS,REGIÃO SUL,0.0665067,0.02562994,0.05666506,0.04723226,0.12131419,0.03840187,0.81750249,1.17325252,3.40657550645405,0.159528881786264
3610,1980,4318507,São José do Norte,RS,REGIÃO SUL,0.0151449,0.02018368,0.00322911,0,0,0.02716554,0.67589599,0.74161922,2.83857024077303,0.108306571832097
3611,1980,4318606,São José do Ouro,RS,REGIÃO SUL,0.00607551,0.01228648,0.00120799,0,0,0.02181481,0.00342581,0.0448106,1.56177384151189,0.0509674567851772
3612,1980,4318705,São Leopoldo,RS,REGIÃO SUL,0.31591001,0.00528938,0.36186611,0.00149261,0,0.00235039,0.00500805,0.69191655,0.507769247880528,0.0100594271461322
3613,1980,4318804,São Lourenço do Sul,RS,REGIÃO SUL,0.02469194,0.03996278,0.03196265,9e-07,0,0.09430056,1.93470708,2.12562591,2.75427743687367,0.19299704391415
3614,1980,4318903,São Luiz Gonzaga,RS,REGIÃO SUL,0.07067706,0.02462448,0.02306387,0.00149179,0,0.0547558,0.15270176,0.32731476,5.07284576302746,0.191663573599072
3615,1980,4319000,São Marcos,RS,REGIÃO SUL,0.01670334,0.0056017,0.02539087,3.6e-07,0,0.00964528,0.00217208,0.05951363,0.862777966415851,0.0243988517846066
3616,1980,4319109,São Martinho,RS,REGIÃO SUL,0.00452694,0.00847988,0.00126868,1.9e-07,0,0.01100047,0.00462319,0.02989935,0.732899774272433,0.0158014571768651
3617,1980,4319208,São Nicolau,RS,REGIÃO SUL,0.00357938,0.01450427,0.00021664,0,0,0.02807542,0.00764778,0.05402349,1.74228119318217,0.046748453602917
3618,1980,4319307,São Paulo das Missões,RS,REGIÃO SUL,0.00293566,0.01213409,0.00043985,0,0,0.01483768,0,0.03034729,0.885952553035705,0.0218033523937087
3619,1980,4319406,São Pedro do Sul,RS,REGIÃO SUL,0.02130001,0.01910418,0.0037702,1e-08,0,0.05340154,1.31298406,1.41056001,1.97775611931504,0.1036672712394
3620,1980,4319505,São Sebastião do Caí,RS,REGIÃO SUL,0.02438688,0.01855698,0.03365649,5.356e-05,0,0.0247257,0.06176056,0.16314017,1.45020032965515,0.0367099905396325
3621,1980,4319604,São Sepé,RS,REGIÃO SUL,0.02125224,0.02176664,0.0061891,0.00188471,0,0.12803744,3.39505901,3.57418914,3.24632709715621,0.244770966618762
3622,1980,4319703,São Valentim,RS,REGIÃO SUL,0.00410505,0.01922134,0.00080677,0,0,0.02044038,0.0002349,0.04480845,1.54626181343436,0.049764355268883
3623,1980,4319802,São Vicente do Sul,RS,REGIÃO SUL,0.00557994,0.00597047,0.00017272,0,0,0.0606212,1.46619401,1.53853834,2.14220010927421,0.111175950800548
3624,1980,4319901,Sapiranga,RS,REGIÃO SUL,0.07493838,0.00935945,0.15647769,0.00149256,0,0.00947216,0.0016071,0.25334735,0.673835119642048,0.0214357716121577
3625,1980,4320008,Sapucaia do Sul,RS,REGIÃO SUL,0.2090498,0.00075002,0.18251421,6.54e-05,0,0.00189132,0.0010785,0.39534926,0.393274561601927,0.00541523798097096
3626,1980,4320107,Sarandi,RS,REGIÃO SUL,0.02184985,0.01512108,0.02455276,1.35e-06,0,0.02865445,0.00213011,0.09230959,1.79596483948568,0.0529589107825456
3627,1980,4320206,Seberi,RS,REGIÃO SUL,0.00858085,0.01670287,0.0004312,0.00149176,0,0.01964868,0.00377314,0.0506285,1.23818086368257,0.0313474895470468
3628,1980,4320305,Selbach,RS,REGIÃO SUL,0.00141617,0.0052694,0.00082996,0,0,0.00485191,0.00777517,0.0201426,0.794543001715853,0.0162240322739546
3629,1980,4320404,Serafina Corrêa,RS,REGIÃO SUL,0.01382808,0.0080385,0.04284279,2e-08,0,0.01317188,0.0003146,0.07819586,0.993375689345969,0.0215317365741237
3630,1980,4320503,Sertão,RS,REGIÃO SUL,0.00466634,0.00992296,0.00141575,0,0,0.01081078,0.00476785,0.03158368,1.54348338202172,0.0482657332408637
3631,1980,4320602,Severiano de Almeida,RS,REGIÃO SUL,0.00082769,0.00573293,0.00014898,0,0,0.01169552,0,0.01840513,0.644893277360441,0.0149503002510621
3632,1980,4320701,Sobradinho,RS,REGIÃO SUL,0.01948193,0.02888087,0.00200913,0,0,0.02670182,0.00228034,0.0793541,1.89254660273555,0.0914676671883247
3633,1980,4320800,Soledade,RS,REGIÃO SUL,0.0335304,0.0442976,0.00809632,9.5e-07,0,0.07096066,0.00157315,0.15845908,3.97035063414113,0.215516180519349
3634,1980,4320909,Tapejara,RS,REGIÃO SUL,0.01875068,0.0211981,0.00420546,2e-07,0,0.02527145,0.02347928,0.09290517,1.88102535552786,0.091343014475564
3635,1980,4321006,Tapera,RS,REGIÃO SUL,0.0110785,0.00651042,0.00288612,0,0,0.00575444,0.00145217,0.02768164,0.902861904460765,0.0232769393429389
3636,1980,4321105,Tapes,RS,REGIÃO SUL,0.01679412,0.02166938,0.00665421,0,0,0.04107468,3.18816063,3.27435302,2.53631767984084,0.140907620494877
3637,1980,4321204,Taquara,RS,REGIÃO SUL,0.07816738,0.01604137,0.09821828,0.00025104,0,0.02967227,0.03376648,0.25611682,1.38892447066458,0.0518634367781674
3638,1980,4321303,Taquari,RS,REGIÃO SUL,0.03033405,0.02288782,0.01315309,0.00149178,0,0.03510764,0.19969221,0.3026666,1.31087595271195,0.0569409814161148
3639,1980,4321402,Tenente Portela,RS,REGIÃO SUL,0.02015518,0.03187102,0.00116633,8e-07,0,0.03269664,0.00023634,0.08612632,1.86490535050219,0.0780148858483098
3640,1980,4321501,Torres,RS,REGIÃO SUL,0.04754151,0.03401657,0.00915848,0.00018113,0,0.02884981,0.46824123,0.58798873,1.7567403724354,0.107082923251183
3641,1980,4321600,Tramandaí,RS,REGIÃO SUL,0.0452029,0.0019376,0.00226304,0,0,0.01170138,0.16884265,0.22994757,1.37367597559392,0.0507903773717112
3642,1980,4321709,Três Coroas,RS,REGIÃO SUL,0.01370299,0.00523564,0.02705015,8e-07,0,0.0062679,0.00015341,0.0524109,0.720066722655301,0.0148717317448319
3643,1980,4321808,Três de Maio,RS,REGIÃO SUL,0.02616481,0.02827215,0.01176464,0,0,0.02980087,0.01620713,0.11220959,2.23152201419706,0.0618961173202898
3644,1980,4321907,Três Passos,RS,REGIÃO SUL,0.03493661,0.04381146,0.02276924,0,0,0.05468101,0.00115854,0.15735686,1.79694376627309,0.0621158524219246
3645,1980,4322004,Triunfo,RS,REGIÃO SUL,0.01420428,0.01030671,0.00142589,1.663e-05,0,0.03024433,0.63748381,0.69368165,1.5456389273333,0.0766958174329949
3646,1980,4322103,Tucunduva,RS,REGIÃO SUL,0.00767519,0.01472445,0.00077685,0,0,0.01591959,0.00240589,0.04150197,1.67320543769579,0.037813364901234
3647,1980,4322202,Tupanciretã,RS,REGIÃO SUL,0.02490237,0.01835711,0.01480808,0,0,0.16678129,0.10684004,0.33168889,4.87543328541583,0.399558009764288
3648,1980,4322301,Tuparendi,RS,REGIÃO SUL,0.00828947,0.01447154,0.00167008,0,0,0.01780188,0.00283707,0.04507004,1.61083239790745,0.0363840742401587
3649,1980,4322400,Uruguaiana,RS,REGIÃO SUL,0.21951855,0.01484402,0.04530532,0.00149384,0,0.35629613,20.84569621,21.48315408,4.73363245927566,0.631630188587209
3650,1980,4322509,Vacaria,RS,REGIÃO SUL,0.09456626,0.02677014,0.04373754,6.03e-06,0,0.17380217,0.056624,0.39550615,4.35928223624101,0.434987034642187
3651,1980,4322608,Venâncio Aires,RS,REGIÃO SUL,0.03620553,0.04580211,0.05918101,0.0014929,0,0.05400888,0.20636723,0.40305766,1.79013018338988,0.0744394535599832
3652,1980,4322707,Vera Cruz,RS,REGIÃO SUL,0.01091231,0.01324517,0.00739041,2.12e-06,0,0.01841321,0.19230937,0.2422726,0.926508376588035,0.0278240632579172
3653,1980,4322806,Veranópolis,RS,REGIÃO SUL,0.01981323,0.01933585,0.04109069,1.36e-06,0,0.03053991,0.0118055,0.12258654,1.71621188357445,0.0660959905657128
3654,1980,4322905,Viadutos,RS,REGIÃO SUL,0.0028247,0.01029662,0.00017766,0,0,0.02080852,0.0001276,0.03423509,1.3290891365969,0.0324285405634104
3655,1980,4323002,Viamão,RS,REGIÃO SUL,0.25549576,0.01795772,0.03049134,8.27e-06,0,0.07015026,2.70408888,3.07819223,2.07345645283168,0.139251831597382
3656,1980,4323101,Vicente Dutra,RS,REGIÃO SUL,0.00269902,0.01004171,0.00015223,0,0,0.01317119,0.00023718,0.02630133,0.62874518438682,0.0176677351428921
3657,1980,4323200,Victor Graeff,RS,REGIÃO SUL,0.00152097,0.00505525,0.00010832,0,0,0.00501106,0,0.0116956,1.30287063878144,0.0246289002503472
3658,1980,5000203,Água Clara,MS,REGIÃO CENTRO-OESTE,0.0034869,0.00396957,0,0,0,0.08046736,0.08805023,0.17597405,5.86424320389149,0.950827406572439
3659,1980,5000609,Amambaí,MS,REGIÃO CENTRO-OESTE,0.06495152,0.03125096,0.00685185,0.0006424,0,0.34774752,0.01097889,0.46242315,4.83943426508555,0.807767472650843
3660,1980,5000708,Anastácio,MS,REGIÃO CENTRO-OESTE,0.02584395,0.01178284,0.01862927,4e-08,0,0.10398786,0.00040025,0.1606442,3.03878116433967,0.255955263132096
3661,1980,5000807,Anaurilândia,MS,REGIÃO CENTRO-OESTE,0.00726502,0.00507706,0.00028492,0,0,0.1097117,2.775e-05,0.12236645,2.30069127266986,0.296999860029742
3662,1980,5000856,Angélica,MS,REGIÃO CENTRO-OESTE,0.01308007,0.0060353,0.00279416,0,0,0.07880799,0.00302332,0.10374085,1.73466801939771,0.111329697792608
3663,1980,5000906,Antônio João,MS,REGIÃO CENTRO-OESTE,0.00740239,0.00215967,0.0006963,0,0,0.04151535,0.00273685,0.05451056,2.27420580038725,0.0999818175546902
3664,1980,5001003,Aparecida do Taboado,MS,REGIÃO CENTRO-OESTE,0.02027763,0.00575251,0.01228199,0,0,0.10603063,0.02728876,0.17163152,2.07485377757008,0.237495116889578
3665,1980,5001102,Aquidauana,MS,REGIÃO CENTRO-OESTE,0.05208878,0.01255044,0.0054365,2.4e-07,0,0.29691001,6.826e-05,0.36705423,9.9604533060704,1.66478358422824
3666,1980,5001243,Aral Moreira,MS,REGIÃO CENTRO-OESTE,0.00561372,0.00911646,0.00140386,0,0,0.04350415,0,0.05963819,2.36452632802494,0.145728404852069
3667,1980,5001508,Bandeirantes,MS,REGIÃO CENTRO-OESTE,0.00683849,0.00386671,8.115e-05,0,0,0.08833568,0,0.09912202,2.79211344987202,0.26863521586222
3668,1980,5001904,Bataguassu,MS,REGIÃO CENTRO-OESTE,0.01016629,0.00581539,0.00132908,0.00064241,0,0.07741174,0.35246965,0.44783456,2.61978431308668,0.211306607014547
3669,1980,5002001,Batayporã,MS,REGIÃO CENTRO-OESTE,0.01014176,0.01136781,0.00077147,1.5e-07,0,0.09117171,0.00589365,0.11934654,2.87775736427824,0.252989075960485
3670,1980,5002100,Bela Vista,MS,REGIÃO CENTRO-OESTE,0.02169211,0.00429162,0.00201273,2.142e-05,0,0.1226418,0,0.15065968,4.90594937180231,0.428397688755242
3671,1980,5002209,Bonito,MS,REGIÃO CENTRO-OESTE,0.01414302,0.00683406,0.00059759,1.158e-05,0,0.1135993,0,0.13518555,4.09931936886597,0.428581008025865
3672,1980,5002308,Brasilândia,MS,REGIÃO CENTRO-OESTE,0.00898256,0.01045935,0.00276346,1.55e-06,0,0.22605154,0.00077745,0.2490359,4.6699738637651,1.03944053922096
3673,1980,5002407,Caarapó,MS,REGIÃO CENTRO-OESTE,0.03633751,0.01431351,0.00349934,0,0,0.18258238,0.01097806,0.24771081,3.27108757046365,0.325612566422048
3674,1980,5002605,Camapuã,MS,REGIÃO CENTRO-OESTE,0.02529277,0.01485455,0.00372357,4.5e-07,0,0.20353237,0.05731723,0.30472095,9.26306756128607,1.74487834267939
3675,1980,5002704,Campo Grande,MS,REGIÃO CENTRO-OESTE,0.63855406,0.00942024,0.13716616,0.00052663,0,0.15366302,0.06721218,1.00654229,5.72905371897853,0.703164396021343
3676,1980,5002803,Caracol,MS,REGIÃO CENTRO-OESTE,0.00216704,0.00322174,8.115e-05,0,0,0.05588074,0,0.06135067,3.23040797369524,0.256940226369052
3677,1980,5002902,Cassilândia,MS,REGIÃO CENTRO-OESTE,0.03198841,0.00666445,0.00281205,0,0,0.09762685,0.00060284,0.13969461,4.97185775381874,0.519793113983943
3678,1980,5003108,Corguinho,MS,REGIÃO CENTRO-OESTE,0.00117588,0.00340225,0.00031956,0,0,0.06119138,0,0.06608906,3.0407159270645,0.227766228825767
3679,1980,5003207,Corumbá,MS,REGIÃO CENTRO-OESTE,0.22487265,0.01576008,0.02980223,0.05276652,0,0.90860264,0.00092224,1.23272636,16.736121276144,5.56582664806579
3680,1980,5003306,Coxim,MS,REGIÃO CENTRO-OESTE,0.03656276,0.0139089,0.00521407,2.7e-07,0,0.12600145,1.578e-05,0.18170323,11.474834970129,1.2700755507671
3681,1980,5003454,Deodápolis,MS,REGIÃO CENTRO-OESTE,0.01830439,0.01265032,0.00047147,0,0,0.04247226,0.00072836,0.0746268,1.37417435761395,0.0727526742855001
3682,1980,5003702,Dourados,MS,REGIÃO CENTRO-OESTE,0.30655588,0.02524701,0.04838317,8.9e-07,0,0.12345905,0.54379916,1.04744516,4.71952596428059,0.382308347846352
3683,1980,5003751,Eldorado,MS,REGIÃO CENTRO-OESTE,0.0172299,0.00910098,0.00168358,0,0,0.02574816,0.0194926,0.07325523,1.29768675136657,0.0899327555025873
3684,1980,5003801,Fátima do Sul,MS,REGIÃO CENTRO-OESTE,0.05320285,0.01975198,0.00325461,0,0,0.02602564,0.08287268,0.18510776,1.34593724213871,0.0546829340145182
3685,1980,5004007,Glória de Dourados,MS,REGIÃO CENTRO-OESTE,0.01633457,0.00984828,0.00314676,0,0,0.02597009,0.00038383,0.05568354,0.931738211738964,0.0431398982333353
3686,1980,5004106,Guia Lopes da Laguna,MS,REGIÃO CENTRO-OESTE,0.00936724,0.00421986,0.0004329,0,0,0.05549114,0.00220578,0.07171693,3.59064243436344,0.105799225534978
3687,1980,5004304,Iguatemi,MS,REGIÃO CENTRO-OESTE,0.01715717,0.01715422,0.00548093,0,0,0.20296377,0.00731645,0.25007254,3.58775310779108,0.442748618855534
3688,1980,5004403,Inocência,MS,REGIÃO CENTRO-OESTE,0.00372685,0.00520264,0.00067582,0,0,0.11513044,0.00018019,0.12491594,3.70768013112573,0.44169756536545
3689,1980,5004502,Itaporã,MS,REGIÃO CENTRO-OESTE,0.01876344,0.00768731,0.00451101,1.2e-07,0,0.03796297,0.06187947,0.13080432,1.61622367632486,0.115773234568708
3690,1980,5004700,Ivinhema,MS,REGIÃO CENTRO-OESTE,0.02668079,0.01626495,0.00444303,4e-08,0,0.10884146,0.00317531,0.15940559,2.23071016264222,0.250952521910312
3691,1980,5004908,Jaraguari,MS,REGIÃO CENTRO-OESTE,0.00144625,0.00471764,0,0.00064239,0,0.07607295,0.00498203,0.08786127,2.51913637888611,0.251669931318705
3692,1980,5005004,Jardim,MS,REGIÃO CENTRO-OESTE,0.0206169,0.00323992,0.00169966,1e-07,0,0.06606452,0,0.09162111,4.34219690575318,0.19204556228022
3693,1980,5005103,Jateí,MS,REGIÃO CENTRO-OESTE,0.0032666,0.00663296,0.00021909,0,0,0.07556048,0,0.08567912,2.62773715301233,0.169392562219049
3694,1980,5005202,Ladário,MS,REGIÃO CENTRO-OESTE,0.01801669,0.00104543,0.00286062,0.00272402,0,0.01177196,5.11e-06,0.03642383,0.717314827894534,0.0290306803032264
3695,1980,5005400,Maracaju,MS,REGIÃO CENTRO-OESTE,0.02692061,0.00403506,0.00294202,8e-08,0,0.12151541,0.0286927,0.18410588,8.11562041702973,0.461811392550605
3696,1980,5005608,Miranda,MS,REGIÃO CENTRO-OESTE,0.01746887,0.01688426,0.0020651,0.00063575,0,0.1921828,0.0161564,0.24539317,5.04959075860884,0.690413857144354
3697,1980,5005681,Mundo Novo,MS,REGIÃO CENTRO-OESTE,0.03632128,0.01757957,0.00372109,0,0,0.04479172,0.05768021,0.16009387,1.86985806720157,0.0797567668360529
3698,1980,5005707,Naviraí,MS,REGIÃO CENTRO-OESTE,0.03785397,0.012625,0.00872778,6.9e-07,0,0.15072877,0.27542941,0.48536562,3.01566680617241,0.278651763952166
3699,1980,5005806,Nioaque,MS,REGIÃO CENTRO-OESTE,0.00929163,0.00574981,8.115e-05,1e-08,0,0.09187535,0.01005392,0.11705186,6.61391420371236,0.340910617675002
3700,1980,5006200,Nova Andradina,MS,REGIÃO CENTRO-OESTE,0.03438988,0.00683348,0.00462439,0.0006424,0,0.10684694,0.03245291,0.18579,3.40195317057609,0.417683320127303
3701,1980,5006309,Paranaíba,MS,REGIÃO CENTRO-OESTE,0.04825274,0.01744493,0.00797916,0,0,0.32408985,0.00083493,0.39860161,5.70495813290697,0.645154263959667
3702,1980,5006408,Pedro Gomes,MS,REGIÃO CENTRO-OESTE,0.01109645,0.00837857,0.00184145,0,0,0.06762276,0,0.08893923,3.94554416829833,0.311103113654574
3703,1980,5006606,Ponta Porã,MS,REGIÃO CENTRO-OESTE,0.07077083,0.01231964,0.00881574,0,0,0.19562397,0.23390046,0.52143064,8.64540745866491,0.618841417378621
3704,1980,5006903,Porto Murtinho,MS,REGIÃO CENTRO-OESTE,0.00822624,0.00760581,0.00114508,0,0,0.26749558,0.02250145,0.30697415,7.38451310197157,1.54283704435231
3705,1980,5007109,Ribas do Rio Pardo,MS,REGIÃO CENTRO-OESTE,0.00651249,0.00975203,0.00024808,0,0,0.09128999,1.29020757,1.39801015,7.33662487882117,1.49938101971375
3706,1980,5007208,Rio Brilhante,MS,REGIÃO CENTRO-OESTE,0.0240038,0.00927479,0.0059742,4.1e-07,0,0.16960355,0.72083442,0.92969116,4.84581328087647,0.591903770894772
3707,1980,5007307,Rio Negro,MS,REGIÃO CENTRO-OESTE,0.01005325,0.0039879,0.00028593,0,0,0.03320545,0,0.04753252,1.87010592105995,0.15644259677016
3708,1980,5007406,Rio Verde de Mato Grosso,MS,REGIÃO CENTRO-OESTE,0.02115513,0.0068547,0.00290656,0.00064233,0,0.16692035,0,0.19847907,4.31713873256933,0.699206450014068
3709,1980,5007505,Rochedo,MS,REGIÃO CENTRO-OESTE,0.0015744,0.00315832,0.00015846,0,0,0.04155153,1.659e-05,0.0464593,2.2887178899577,0.134696159781253
3710,1980,5007901,Sidrolândia,MS,REGIÃO CENTRO-OESTE,0.0090842,0.00956563,7.3e-05,0,0,0.14733641,0.06912997,0.2351892,5.60763765112953,0.56573224674069
3711,1980,5008008,Terenos,MS,REGIÃO CENTRO-OESTE,0.00846088,0.00661719,0.00176506,1.86e-06,0,0.0801404,0.01057624,0.10756163,2.65129584888548,0.245659948650317
3712,1980,5008305,Três Lagoas,MS,REGIÃO CENTRO-OESTE,0.12783902,0.01077715,0.01188038,1.25e-06,0,0.22264079,0.03910235,0.41224093,5.46981247867779,1.16518342498718
3713,1980,5100102,Acorizal,MT,REGIÃO CENTRO-OESTE,0.00738046,0.0068803,0.0002755,0,0,0.01328989,3.682e-05,0.02786298,2.48363199604026,0.170584107724232
3714,1980,5100201,Água Boa,MT,REGIÃO CENTRO-OESTE,0.00220396,0.0036371,0,0,0,0,0.00016858,0.00600964,5.90601605050885,0.964184023296633
3715,1980,5100250,Alta Floresta,MT,REGIÃO CENTRO-OESTE,0.01251107,0.01855184,0.008138,0.01727811,0,0,0.01259328,0.06907231,10.5519044646267,1.60855299003161
3716,1980,5100300,Alto Araguaia,MT,REGIÃO CENTRO-OESTE,0.02711377,0.00473601,0.00113446,0,0,0.03809462,0.00013452,0.07121338,4.87539037736052,0.590318626889599
3717,1980,5100409,Alto Garças,MT,REGIÃO CENTRO-OESTE,0.00988927,0.0022091,9.721e-05,4.2e-07,0,0.0252603,0,0.03745631,3.05504503552152,0.310330846696052
3718,1980,5100508,Alto Paraguai,MT,REGIÃO CENTRO-OESTE,0.02379656,0.00667306,0.0020154,0.00146969,0,0.01454649,7.111e-05,0.04857231,3.56096966350495,0.23573201874223
3719,1980,5101209,Araguainha,MT,REGIÃO CENTRO-OESTE,0.00176766,0.00065097,0,0,0,0.01064067,0,0.0130593,1.56149064908526,0.0584008166653436
3720,1980,5101258,Araputanga,MT,REGIÃO CENTRO-OESTE,0.00825615,0.01455666,0.00219495,0,0,0,0,0.02500776,1.92984531510086,0.185464730007701
3721,1980,5101308,Arenápolis,MT,REGIÃO CENTRO-OESTE,0.01524641,0.00779456,0.00455263,0.01019967,0,0.06667547,0,0.10446874,3.63867707608175,0.27137395590618
3722,1980,5101407,Aripuanã,MT,REGIÃO CENTRO-OESTE,0.02231795,0.01627305,0.00257879,0.00903592,0,0.02086662,0,0.07107233,25.6443354696777,11.0472695380935
3723,1980,5101605,Barão de Melgaço,MT,REGIÃO CENTRO-OESTE,0.00476166,0.00761297,0.00011839,0,0,0.08435989,0,0.09685291,6.27499758064718,0.947786779668244
3724,1980,5101704,Barra do Bugres,MT,REGIÃO CENTRO-OESTE,0.04491025,0.02020091,0.00115217,9.68e-06,0,0.15147675,0.00725289,0.22500265,8.69101715751117,0.881639549807993
3725,1980,5101803,Barra do Garças,MT,REGIÃO CENTRO-OESTE,0.09998743,0.02714374,0.00365706,2.865e-05,0,0.37558368,0.00529073,0.51169128,18.900598174737,3.62097465239981
3726,1980,5102504,Cáceres,MT,REGIÃO CENTRO-OESTE,0.13410432,0.05245874,0.01104681,7.3e-06,0,0.37728987,0.00845187,0.58335893,14.1249657766557,2.86558497576453
3727,1980,5102702,Canarana,MT,REGIÃO CENTRO-OESTE,0.0011664,0.00913392,0.00043691,0,0,0,0.00082709,0.01156432,9.64609191005461,2.3459533280406
3728,1980,5103007,Chapada dos Guimarães,MT,REGIÃO CENTRO-OESTE,0.02762862,0.02663858,0.00149368,3.66e-06,0,0.15976705,0.00318424,0.21871583,5.05930915733738,0.509503035626685
3729,1980,5103205,Colíder,MT,REGIÃO CENTRO-OESTE,0.00390704,0.03467511,0.00200973,4.9e-07,0,0,0.02034382,0.06093619,14.0503778269937,4.38036388476658
3730,1980,5103403,Cuiabá,MT,REGIÃO CENTRO-OESTE,0.91964064,0.01726444,0.04228432,0.00210751,0,0.05153433,0.10175341,1.13458465,3.44930531072607,0.334109040942781
3731,1980,5103502,Diamantino,MT,REGIÃO CENTRO-OESTE,0.01498822,0.01052881,0.00233042,3.1e-07,0,0.09510594,0.00747807,0.13043177,25.9066626143638,5.98342617490684
3732,1980,5103601,Dom Aquino,MT,REGIÃO CENTRO-OESTE,0.04115676,0.00598206,0.00225704,0.0004849,0,0.05298956,0.01135025,0.11422058,2.24327616001925,0.196230059968063
3733,1980,5103908,General Carneiro,MT,REGIÃO CENTRO-OESTE,0.00323895,0.0029668,0.00011801,0,0,0.02153744,0,0.0278612,4.69732651045792,0.348220453078044
3734,1980,5104203,Guiratinga,MT,REGIÃO CENTRO-OESTE,0.01911543,0.00515348,0.00063776,8.102e-05,0,0.05000616,0.00016828,0.07516212,5.09486709614572,0.457946143374044
3735,1980,5104609,Itiquira,MT,REGIÃO CENTRO-OESTE,0.00532225,0.00612828,0.00028423,0.00699641,0,0.06368594,0.01057863,0.09299573,5.79012199911899,0.734141135854045
3736,1980,5104807,Jaciara,MT,REGIÃO CENTRO-OESTE,0.06275024,0.0065184,0.00702828,2.32e-06,0,0.06651643,7.369e-05,0.14288936,2.72388600844585,0.158825923171176
3737,1980,5105002,Jauru,MT,REGIÃO CENTRO-OESTE,0.01114609,0.01305638,0.00147616,0,0,0,0,0.02567862,2.10642492273644,0.102314885199023
3738,1980,5105200,Juscimeira,MT,REGIÃO CENTRO-OESTE,0.02660933,0.00738059,0.00137805,0,0,0,0.00042303,0.035791,2.60155331449911,0.186131176521762
3739,1980,5105309,Luciára,MT,REGIÃO CENTRO-OESTE,0.00608255,0.00881105,8.332e-05,0,0,0.12265672,0.01566765,0.15330129,8.81383626573107,1.80851757091491
3740,1980,5105507,Vila Bela da Santíssima Trindade,MT,REGIÃO CENTRO-OESTE,0.00814989,0.01073633,0.000935,3.1e-06,0,0.18958194,1.024e-05,0.2094165,14.3333729475398,3.92427386184991
3741,1980,5105622,Mirassol d'Oeste,MT,REGIÃO CENTRO-OESTE,0.01473163,0.01285368,0.00720129,1.03e-06,0,0.16809644,0.00021412,0.2030982,2.07666729235266,0.0921113966477222
3742,1980,5105903,Nobres,MT,REGIÃO CENTRO-OESTE,0.02177982,0.00645023,0.00069669,7.16e-05,0,0.0248477,0.00176023,0.05560626,11.4962584023145,1.44755351877888
3743,1980,5106000,Nortelândia,MT,REGIÃO CENTRO-OESTE,0.0159439,0.00420865,0.00148764,0.00245345,0,0.02910558,6.252e-05,0.05326174,1.79060669923233,0.113232794701247
3744,1980,5106109,Nossa Senhora do Livramento,MT,REGIÃO CENTRO-OESTE,0.00371559,0.00940635,7.148e-05,0,0,0.03588147,0.00191229,0.05098718,5.73450347088168,0.441137381323789
3745,1980,5106208,Nova Brasilândia,MT,REGIÃO CENTRO-OESTE,0.00688253,0.00966826,0.00040619,8e-08,0,0,0,0.01695706,4.58070973498863,0.467939320256519
3746,1980,5106257,Nova Xavantina,MT,REGIÃO CENTRO-OESTE,0.0226984,0.01466416,0.00292785,1.11e-06,0,0,0.00064929,0.04094081,8.05273341461613,0.963276296321741
3747,1980,5106307,Paranatinga,MT,REGIÃO CENTRO-OESTE,0.01130227,0.00881742,0.00037674,2.82e-06,0,0,0,0.02049926,11.6042044298905,3.46400704797717
3748,1980,5106372,Pedra Preta,MT,REGIÃO CENTRO-OESTE,0.01135465,0.00904282,0.00162166,0,0,0.11761153,0.00023322,0.13986389,2.81375403482624,0.355307614358034
3749,1980,5106505,Poconé,MT,REGIÃO CENTRO-OESTE,0.03428083,0.01160323,0.00088407,0,0,0.20448761,0.00673723,0.25799296,9.73250783042681,1.46293800490633
